,user_id,age,gender,country,age_clean,age_numeric,age_group,emotional_intensity,emotional_sd,emotional_min,emotional_max,num_reviews,avg_rating_given,avg_sentiment,total_helpful_votes,first_review_year,last_review_year,satisfaction,satisfaction_sd,satisfaction_min,satisfaction_max,num_ratings,num_movies_watched,avg_watch_duration,avg_completion,pct_high_completion,first_watch_year,last_watch_year,mobile_ratio,desktop_ratio,tablet_ratio,tv_ratio,preferred_genre
36,user_06389,29,Female,USA,29,29,26-35,3.677333333,NA,3.677333333,3.677333333,3,4.333333333,0.669333333,10,2024,2025,3.4,NA,3.4,3.4,5,5,62.7,66.34,0,2024,2025,0.2,0.4,0.4,0,Family
37,user_04684,37,Male,USA,37,37,36-50,3.418666667,NA,3.418666667,3.418666667,3,3.333333333,0.604666667,5,2024,2025,3.333333333,NA,3.333333333,3.333333333,3,2,109.4666667,99.5,100,2024,2024,0,1,0,0,Adventure
38,user_02366,47,Female,USA,47,47,36-50,2.746666667,NA,2.746666667,2.746666667,3,2.666666667,0.436666667,7,2024,2024,3.666666667,NA,3.666666667,3.666666667,3,3,20.15,46.13333333,0,2025,2025,0.333333333,0,0.333333333,0.333333333,Sport
39,user_09115,6,Male,USA,6,6,12-May,3.626666667,NA,3.626666667,3.626666667,3,4.333333333,0.656666667,10,2024,2025,3,NA,3,3,5,5,43.46,53.24,0,2024,2025,0,0,0.2,0,Horror
40,user_00723,20,Male,USA,20,20,19-25,4.293333333,NA,4.293333333,4.293333333,3,4,0.823333333,7,2024,2025,3.666666667,NA,3.666666667,3.666666667,3,3,49.85,43.6,0,2024,2025,0.333333333,0,0.666666667,0,Romance
41,user_03226,24,Male,Canada,24,24,19-25,3.592,NA,3.592,3.592,3,4,0.648,14,2024,2025,3.25,NA,3.25,3.25,4,4,221.775,63.55,50,2024,2025,0.25,0.25,0.25,0,Animation
42,user_04350,49,Male,Canada,49,49,36-50,2.904,NA,2.904,2.904,3,2.666666667,0.476,9,2024,2025,3,NA,3,3,4,4,36.325,61,25,2024,2025,0.25,0,0,0.5,Animation
43,user_07395,31,Other/Not Specified,Canada,31,31,26-35,2.907,NA,2.907,2.907,4,3,0.47675,9,2024,2025,2,NA,2,2,3,3,54.03333333,49.65,50,2024,2025,0,0.333333333,0.333333333,0,Adventure
44,user_00688,40,Other/Not Specified,USA,40,40,36-50,3.621,NA,3.621,3.621,4,3.25,0.65525,12,2024,2025,3.333333333,NA,3.333333333,3.333333333,3,3,53.33333333,35.43333333,0,2024,2025,0,0.333333333,0.333333333,0.333333333,Animation
45,user_00235,51,Female,USA,51,51,50+,3.186,NA,3.186,3.186,4,4.25,0.5465,12,2024,2025,4.25,NA,4.25,4.25,4,4,66.675,37.9,0,2025,2025,0,0.5,0.25,0.25,Action
46,user_01254,26,Male,Canada,26,26,26-35,3.525,NA,3.525,3.525,4,4,0.63125,10,2025,2025,4,NA,4,4,3,2,65.6,54.06666667,0,2024,2025,0,0.666666667,0,0,Adventure
47,user_08048,37,Female,Canada,37,37,36-50,4.404,NA,4.404,4.404,3,4.666666667,0.851,2,2024,2025,1.666666667,NA,1.666666667,1.666666667,3,2,113.8333333,55.23333333,0,2025,2025,1,0,0,0,Adventure
48,user_06321,26,Female,USA,26,26,26-35,2.532,NA,2.532,2.532,3,2.333333333,0.383,5,2024,2025,2.333333333,NA,2.333333333,2.333333333,3,3,13.65,65.26666667,0,2024,2025,0,0,0.333333333,0,Western
49,user_05701,39,Other/Not Specified,USA,39,39,36-50,3.9592,NA,3.9592,3.9592,5,3.8,0.7398,11,2024,2025,3.25,NA,3.25,3.25,4,4,72.4,43.85,0,2024,2025,0,0,0.5,0.5,Animation
50,user_01616,32,Female,Canada,32,32,26-35,3.498666667,NA,3.498666667,3.498666667,3,3.333333333,0.624666667,15,2025,2025,3.333333333,NA,3.333333333,3.333333333,3,3,137.75,50.16666667,0,2025,2025,0.333333333,0.333333333,0,0,Animation
51,user_05914,15,Male,USA,15,15,13-18,3.988,NA,3.988,3.988,3,3.666666667,0.747,5,2024,2024,3,NA,3,3,3,3,34,46.13333333,33.33333333,2024,2025,0.333333333,0,0.333333333,0.333333333,Adventure
52,user_08377,19,Female,Canada,19,19,19-25,4.82,NA,4.82,4.82,3,5,0.955,8,2025,2025,4,NA,4,4,4,4,41.025,20.16666667,0,2024,2025,0,0,0.25,0.5,Mystery
53,user_05825,37,Other/Not Specified,USA,37,37,36-50,3.568,NA,3.568,3.568,3,4.333333333,0.642,3,2024,2025,4.5,NA,4.5,4.5,4,3,52.6,74.7,0,2024,2024,0,0.5,0.5,0,Action
54,user_02433,30,Male,USA,30,30,26-35,3.838,NA,3.838,3.838,4,4,0.7095,9,2024,2025,1.666666667,NA,1.666666667,1.666666667,3,3,104.6,38.66666667,0,2024,2025,0.333333333,0.333333333,0.333333333,0,Drama
55,user_02124,48,Other/Not Specified,USA,48,48,36-50,3.786666667,NA,3.786666667,3.786666667,3,3.666666667,0.696666667,11,2025,2025,2.666666667,NA,2.666666667,2.666666667,3,3,52.85,48.65,50,2024,2025,0,0,0.333333333,0.333333333,Action
56,user_03208,32,Other/Not Specified,Canada,32,32,26-35,3.694666667,NA,3.694666667,3.694666667,3,4.333333333,0.673666667,2,2024,2025,2.666666667,NA,2.666666667,2.666666667,3,3,28.6,24.1,0,2025,2025,0,0,0.666666667,0.333333333,Adventure
57,user_01178,29,Male,USA,29,29,26-35,3.024,NA,3.024,3.024,4,3,0.506,9,2024,2025,3.75,NA,3.75,3.75,4,4,35.1,50.45,0,2024,2025,0.25,0.5,0,0.25,Thriller
58,user_09587,22,Male,USA,22,22,19-25,3.246,NA,3.246,3.246,4,3.5,0.5615,3,2024,2025,3.75,NA,3.75,3.75,4,3,80.85,43,0,2024,2025,0.25,0.25,0,0.5,History
59,user_09533,38,Male,USA,38,38,36-50,4.061333333,NA,4.061333333,4.061333333,3,4.333333333,0.765333333,10,2024,2024,4.75,NA,4.75,4.75,4,3,52.025,27.075,0,2024,2025,0.25,0.25,0,0.5,Documentary
60,user_09546,34,Male,USA,34,34,26-35,4.157333333,NA,4.157333333,4.157333333,3,4.666666667,0.789333333,5,2024,2025,2.333333333,NA,2.333333333,2.333333333,3,3,77.25,86.7,0,2024,2025,0,0.333333333,0.666666667,0,Adventure
61,user_01223,26,Male,USA,26,26,26-35,3.153333333,NA,3.153333333,3.153333333,3,3.666666667,0.538333333,10,2024,2025,3.2,NA,3.2,3.2,5,5,71.34,30.575,0,2024,2025,0.6,0,0,0.4,Animation
62,user_01580,33,Male,USA,33,33,26-35,4.024,NA,4.024,4.024,3,3.666666667,0.756,4,2024,2025,5,NA,5,5,3,1,28.8,17,0,2025,2025,1,0,0,0,War
63,user_03342,32,Female,Canada,32,32,26-35,3.534666667,NA,3.534666667,3.534666667,3,4,0.633666667,3,2025,2025,3.75,NA,3.75,3.75,4,4,70.675,40.5,0,2025,2025,0.5,0.5,0,0,War
64,user_00991,42,Male,USA,42,42,36-50,3.230666667,NA,3.230666667,3.230666667,3,3.333333333,0.557666667,10,2024,2025,3.75,NA,3.75,3.75,4,4,49.43333333,77.1,25,2024,2025,0.25,0,0.5,0,Animation
65,user_01416,29,Male,USA,29,29,26-35,3.009333333,NA,3.009333333,3.009333333,3,3.333333333,0.502333333,4,2024,2025,4,NA,4,4,4,4,39.15,40.75,0,2024,2025,0.25,0.25,0.25,0,Comedy
66,user_03578,50,Other/Not Specified,USA,50,50,36-50,3.524,NA,3.524,3.524,3,4,0.631,9,2024,2025,3.333333333,NA,3.333333333,3.333333333,3,3,32.26666667,55.46666667,0,2024,2025,0.333333333,0,0,0.666666667,Action
67,user_07222,35,Female,USA,35,35,26-35,2.930666667,NA,2.930666667,2.930666667,3,3,0.482666667,5,2024,2025,3.5,NA,3.5,3.5,4,4,68.825,55.43333333,33.33333333,2024,2024,0,0.5,0.25,0,Action
68,user_04981,39,Male,USA,39,39,36-50,4.163,NA,4.163,4.163,4,4.75,0.79075,12,2024,2025,4,NA,4,4,3,3,51.95,35.75,0,2024,2025,0,0.333333333,0,0.666666667,Adventure
69,user_06544,25,Male,USA,25,25,19-25,3.421333333,NA,3.421333333,3.421333333,3,3,0.605333333,6,2024,2025,3,NA,3,3,3,3,111.75,54.2,0,2024,2025,0,0.333333333,0,0.333333333,Family
70,user_02569,27,Other/Not Specified,Canada,27,27,26-35,3.912,NA,3.912,3.912,3,4,0.728,10,2024,2025,2.5,NA,2.5,2.5,4,4,53.2,63.075,0,2024,2025,0.25,0,0.25,0.25,War
71,user_04429,24,Male,USA,24,24,19-25,3.72,NA,3.72,3.72,3,4,0.68,11,2024,2025,4.333333333,NA,4.333333333,4.333333333,3,3,42.1,32.3,0,2024,2024,0.666666667,0.333333333,0,0,Action
72,user_06333,62,Male,USA,62,62,50+,3.528,NA,3.528,3.528,3,3.333333333,0.632,6,2024,2025,3.5,NA,3.5,3.5,6,6,45.4,39.275,25,2024,2025,0.333333333,0.166666667,0.166666667,0.333333333,Animation
73,user_05063,35,Other/Not Specified,USA,35,35,26-35,4.241333333,NA,4.241333333,4.241333333,3,4.666666667,0.810333333,7,2024,2025,4,NA,4,4,4,4,36.26666667,44.7,0,2024,2025,0.5,0.25,0,0.25,Animation
74,user_02228,26,Male,USA,26,26,26-35,2.686,NA,2.686,2.686,4,2.25,0.4215,13,2024,2025,2.666666667,NA,2.666666667,2.666666667,3,3,92.53333333,52.26666667,0,2024,2025,0,0.666666667,0.333333333,0,Biography
75,user_09533,38,Male,USA,38,38,36-50,4.061333333,NA,4.061333333,4.061333333,3,4.333333333,0.765333333,10,2024,2024,4.75,NA,4.75,4.75,4,3,52.025,27.075,0,2024,2025,0.25,0.25,0,0.5,Documentary
76,user_03101,14,Female,USA,14,14,13-18,3.766666667,NA,3.766666667,3.766666667,3,3.333333333,0.691666667,11,2024,2025,3.75,NA,3.75,3.75,4,4,60.7,47.03333333,33.33333333,2024,2025,0,0.25,0.5,0,Adventure
77,user_03262,51,Male,USA,51,51,50+,3.998666667,NA,3.998666667,3.998666667,3,4,0.749666667,7,2024,2025,3.666666667,NA,3.666666667,3.666666667,3,3,85.96666667,43.63333333,33.33333333,2024,2024,0,0,0,1,Family
78,user_07739,21,Male,USA,21,21,19-25,2.962666667,NA,2.962666667,2.962666667,3,3.333333333,0.490666667,4,2024,2025,3,NA,3,3,5,5,44.75,66.02,20,2024,2025,0,0.4,0.2,0.2,Action
79,user_03154,36,Female,Canada,36,36,36-50,4.1304,NA,4.1304,4.1304,5,3.8,0.7826,15,2024,2025,2.6,NA,2.6,2.6,5,4,34.76,63.92,40,2024,2025,0,0.2,0.4,0.4,Sci-Fi
80,user_08395,31,Male,USA,31,31,26-35,4.130666667,NA,4.130666667,4.130666667,3,5,0.782666667,9,2024,2025,4,NA,4,4,3,3,41.93333333,46.03333333,0,2024,2025,0.666666667,0.333333333,0,0,Adventure
81,user_00073,39,Other/Not Specified,Canada,39,39,36-50,3.47,NA,3.47,3.47,4,4,0.6175,15,2024,2025,3.666666667,NA,3.666666667,3.666666667,3,3,24.96666667,56.83333333,33.33333333,2024,2024,0,0,0,0.666666667,Adventure
82,user_06463,26,Female,USA,26,26,26-35,3.169,NA,3.169,3.169,4,3,0.54225,13,2024,2025,3.333333333,NA,3.333333333,3.333333333,3,3,38.65,45.2,0,2024,2025,0.333333333,0.333333333,0.333333333,0,Action
83,user_05761,42,Other/Not Specified,USA,42,42,36-50,4.017333333,NA,4.017333333,4.017333333,3,4,0.754333333,4,2024,2024,4.5,NA,4.5,4.5,4,4,17.13333333,53.35,0,2024,2025,0.25,0.25,0.25,0,Animation
84,user_04994,38,Female,USA,38,38,36-50,3.992,NA,3.992,3.992,3,3.666666667,0.748,7,2024,2025,4.333333333,NA,4.333333333,4.333333333,3,3,54.46666667,36.3,0,2024,2025,0,0,0.666666667,0,Horror
85,user_06756,35,Other/Not Specified,USA,35,35,26-35,2.828,NA,2.828,2.828,6,3.166666667,0.457,8,2024,2025,4.333333333,NA,4.333333333,4.333333333,3,2,514,53.96666667,0,2025,2025,0,0,0.333333333,0,Action
86,user_00723,20,Male,USA,20,20,19-25,4.293333333,NA,4.293333333,4.293333333,3,4,0.823333333,7,2024,2025,3.666666667,NA,3.666666667,3.666666667,3,3,49.85,43.6,0,2024,2025,0.333333333,0,0.666666667,0,Romance
87,user_02744,27,Male,USA,27,27,26-35,2.894666667,NA,2.894666667,2.894666667,3,2.666666667,0.473666667,6,2024,2025,3,NA,3,3,5,5,69.32,55.98,40,2024,2025,0,0.4,0.4,0,Adventure
88,user_09100,28,Male,USA,28,28,26-35,2.514666667,NA,2.514666667,2.514666667,3,2.666666667,0.378666667,11,2024,2025,3,NA,3,3,3,3,61.53333333,65.46666667,0,2025,2025,0.333333333,0.333333333,0,0,Action
89,user_01568,29,Male,USA,29,29,26-35,2.656,NA,2.656,2.656,3,2.333333333,0.414,9,2024,2024,4.333333333,NA,4.333333333,4.333333333,3,2,61.73333333,58.46666667,0,2024,2025,1,0,0,0,Action
90,user_00723,20,Male,USA,20,20,19-25,4.293333333,NA,4.293333333,4.293333333,3,4,0.823333333,7,2024,2025,3.666666667,NA,3.666666667,3.666666667,3,3,49.85,43.6,0,2024,2025,0.333333333,0,0.666666667,0,Romance
91,user_03942,28,Male,USA,28,28,26-35,3.581,NA,3.581,3.581,4,4,0.64525,11,2024,2025,3,NA,3,3,3,3,60.7,64.5,0,2024,2024,0.333333333,0.333333333,0,0,Documentary
92,user_05825,37,Other/Not Specified,USA,37,37,36-50,3.568,NA,3.568,3.568,3,4.333333333,0.642,3,2024,2025,4.5,NA,4.5,4.5,4,3,52.6,74.7,0,2024,2024,0,0.5,0.5,0,Action
93,user_09768,17,Female,USA,17,17,13-18,3.6816,NA,3.6816,3.6816,5,4,0.6704,15,2024,2025,2.666666667,NA,2.666666667,2.666666667,3,2,21.6,60.26666667,0,2024,2024,0.666666667,0,0,0.333333333,Adventure
94,user_06879,35,Female,USA,35,35,26-35,4.234666667,NA,4.234666667,4.234666667,3,3.666666667,0.808666667,7,2024,2024,3.75,NA,3.75,3.75,4,4,58.825,52.03333333,0,2024,2025,0,0.25,0.25,0.5,Action
95,user_06333,62,Male,USA,62,62,50+,3.528,NA,3.528,3.528,3,3.333333333,0.632,6,2024,2025,3.5,NA,3.5,3.5,6,6,45.4,39.275,25,2024,2025,0.333333333,0.166666667,0.166666667,0.333333333,Animation
96,user_09178,22,Male,USA,22,22,19-25,3.637333333,NA,3.637333333,3.637333333,3,3.666666667,0.659333333,11,2024,2025,3,NA,3,3,4,3,47.65,63.26666667,0,2025,2025,0,0,0,0.25,Sport
97,user_00355,35,Female,USA,35,35,26-35,4.04,NA,4.04,4.04,3,5,0.76,6,2025,2025,2.75,NA,2.75,2.75,4,4,76.675,32.85,0,2024,2025,0.25,0,0,0.75,Crime
98,user_03932,34,Female,Canada,34,34,26-35,3.018666667,NA,3.018666667,3.018666667,3,3,0.504666667,15,2024,2025,3,NA,3,3,3,3,61.7,63.1,33.33333333,2024,2024,0,0.333333333,0.333333333,0,Sci-Fi
99,user_03339,45,Male,USA,45,45,36-50,3.243,NA,3.243,3.243,4,3.5,0.56075,12,2024,2025,4,NA,4,4,4,3,36.6,34.2,0,2024,2025,0.75,0.25,0,0,Animation
100,user_00993,24,Male,USA,24,24,19-25,3.085333333,NA,3.085333333,3.085333333,3,3.333333333,0.521333333,4,2024,2025,3,NA,3,3,4,4,60.375,78,25,2024,2025,0,0,0.5,0.25,Animation
101,user_03576,20,Male,Canada,20,20,19-25,3.634666667,NA,3.634666667,3.634666667,3,3.333333333,0.658666667,10,2024,2025,3,NA,3,3,3,2,54,67.9,0,2025,2025,0,0.333333333,0,0.666666667,Adventure
102,user_01572,31,Female,USA,31,31,26-35,4.116,NA,4.116,4.116,5,4,0.779,13,2024,2025,3.25,NA,3.25,3.25,4,4,98.5,56.025,25,2025,2025,0.25,0,0.25,0.25,Sci-Fi
103,user_07766,32,Female,USA,32,32,26-35,3.589333333,NA,3.589333333,3.589333333,3,3.666666667,0.647333333,11,2024,2024,3.666666667,NA,3.666666667,3.666666667,3,3,47.3,48.5,0,2024,2025,0,0,0,0,Animation
104,user_06102,33,Male,USA,33,33,26-35,4.082666667,NA,4.082666667,4.082666667,3,3.666666667,0.770666667,10,2024,2025,2.8,NA,2.8,2.8,5,3,79.58,62.8,0,2024,2025,0,0.6,0.4,0,Family
105,user_08484,38,Male,USA,38,38,36-50,3.241333333,NA,3.241333333,3.241333333,3,3.666666667,0.560333333,9,2024,2025,2.833333333,NA,2.833333333,2.833333333,6,5,34.3,56.22,20,2024,2024,0.333333333,0.166666667,0.166666667,0.333333333,War
106,user_08450,53,Other/Not Specified,USA,53,53,50+,3.542666667,NA,3.542666667,3.542666667,3,3.333333333,0.635666667,9,2024,2025,4.666666667,NA,4.666666667,4.666666667,3,3,109.45,49,0,2024,2025,0.333333333,0.333333333,0.333333333,0,Drama
107,user_05162,10,Other/Not Specified,USA,10,10,12-May,4.074666667,NA,4.074666667,4.074666667,3,4.666666667,0.768666667,12,2024,2025,4.333333333,NA,4.333333333,4.333333333,3,3,110.1333333,56.46666667,0,2024,2025,0.666666667,0,0,0,Sport
108,user_08462,38,Other/Not Specified,USA,38,38,36-50,3.189333333,NA,3.189333333,3.189333333,3,3.666666667,0.547333333,6,2024,2025,3.333333333,NA,3.333333333,3.333333333,3,3,88.06666667,61.13333333,0,2024,2024,0.333333333,0.333333333,0,0,Adventure
109,user_07817,44,Female,USA,44,44,36-50,4.056,NA,4.056,4.056,3,4.333333333,0.764,8,2024,2025,2.8,NA,2.8,2.8,5,5,35.33333333,39.1,0,2024,2025,0.2,0,0.4,0,Adventure
110,user_07620,49,Female,USA,49,49,36-50,3.662666667,NA,3.662666667,3.662666667,3,4.666666667,0.665666667,10,2024,2024,3,NA,3,3,4,4,97.025,52.73333333,0,2024,2025,0,0,0.5,0,Sci-Fi
111,user_00755,38,Male,USA,38,38,36-50,3.092,NA,3.092,3.092,3,3,0.523,2,2024,2024,3.2,NA,3.2,3.2,5,4,52.5,56.1,0,2024,2025,0.6,0.2,0,0,Biography
112,user_09396,41,Female,Canada,41,41,36-50,2.726,NA,2.726,2.726,4,3.25,0.4315,10,2024,2025,3.333333333,NA,3.333333333,3.333333333,3,3,64.96666667,60.45,0,2024,2025,0.333333333,0,0.333333333,0,Animation
113,user_04015,55,Male,USA,55,55,50+,3.16,NA,3.16,3.16,6,3.5,0.54,18,2024,2025,4.666666667,NA,4.666666667,4.666666667,3,3,69.06666667,48.2,0,2024,2025,0.333333333,0.333333333,0.333333333,0,Crime
114,user_02526,42,Female,USA,42,42,36-50,3.129333333,NA,3.129333333,3.129333333,3,3.333333333,0.532333333,9,2024,2025,4,NA,4,4,3,3,84.33333333,58.13333333,0,2024,2025,0.333333333,0,0.666666667,0,Romance
115,user_05400,57,Male,Canada,57,57,50+,3.456,NA,3.456,3.456,4,3.5,0.614,8,2024,2025,2.5,NA,2.5,2.5,4,4,42.375,53.575,0,2025,2025,0.25,0,0.25,0.25,Western
